song_id	album_id	track_number	release_date	release_date_precision
5slddJ629YcePvqD6Uyk8r	1Kc7TpYwJQ0mzVAssuWbB0	11	2017-11-03	day
1ZAyjvIk9YiD76yYy0TEG6	1Hno6CtKbaFNAEPjRHDrc6	5	2018-03-30	day
1HXy5I3HTWq8OvxCn0z7G7	4UoCJkoqgUmaWMiWifq4vp	15	2017-10-06	day
2ekn2ttSfGqwhhate0LSR0	01sfgrNbnnPUEyz6GZYlt9	10	2017-06-02	day
3T9CfDxFYqZWSKxd0BhZrb	1Li4rADxSxjT2g4xqUcMYh	3	2018-06-15	day
6KuqAtoeVzxAYOaMveLNpH	1copqxpiZy0dn219MSyPR7	1	2018-01-18	day
76vMKwFtdDDCLcM6zXybjB	6ApYSpXF8GxZAgBTHDzYge	2	2018-06-22	day
2ZRo7axmMPeSVUvDbGkJah	2Ti79nwTsont5ZHfdxIzAm	16	2018-03-16	day
3aW0ds4A4tSQDIp75FqWTo	2jJfnAZE6IG3oYnUv2eCj4	2	2018-05-18	day
01TnVDiet1DFTsyWKUKovl	2Ti79nwTsont5ZHfdxIzAm	7	2018-03-16	day
17IFY26jZhgQG6mWzCGrTk	6UWKZmFvdvqE1x1ku0hJBs	1	2018-03-08	day
3A1BaBGT3HgzuDrV9pgX9v	1xFoRn9DxZXwPjEdGnw800	1	2018-06-29	day
3nBXOlFTADNvG9nkqy2O2W	45fVgJb5lmzatX9VZ4yzSO	4	2018-06-08	day
6VLEVV3KmHCiGHrY9qlXqB	7jbdod8XNRfe2nIhppht46	3	2018-06-18	day
2aI2k39nfa3KFsa4JclQzw	2zwfcNqJe7IT1RwgVyv1ug	1	2018-06-15	day
76cy1WJvNGJTj78UqeA5zr	01sfgrNbnnPUEyz6GZYlt9	5	2017-06-02	day
1jNg1rfjc7V9wagU9Xjxq2	7jbdod8XNRfe2nIhppht46	1	2018-06-18	day
4RVbK6cV0VqWdpCDcx3hiT	6pwuKxMUkNg673KETsXPUV	5	2018-06-08	day
0ZceYubS95hN72WYE6dyPH	7jbdod8XNRfe2nIhppht46	4	2018-06-18	day
4rBFiGHlaujBGnyQgSdWPh	7jbdod8XNRfe2nIhppht46	6	2018-06-18	day
3aUFrxO1B8EW63QchEl3wX	6pwuKxMUkNg673KETsXPUV	1	2018-06-08	day
2zMDMCtGzTOD8qVHyznGIl	5f34GtT1lzD6MVCTZcffNh	4	2018-04-13	day
7GRTrWsP3yo2Fx8umJfA1X	6pwuKxMUkNg673KETsXPUV	4	2018-06-08	day
7oHkit3F3vimtsBbnZkU0G	6pwuKxMUkNg673KETsXPUV	2	2018-06-08	day
4kUZvXB3LC3an3HX6h0s17	6pwuKxMUkNg673KETsXPUV	7	2018-06-08	day
2I3dW2dCBZAJGj5X21E53k	6pwuKxMUkNg673KETsXPUV	6	2018-06-08	day
3s7MCdXyWmwjdcWh7GWXas	2Ek1q2haOnxVqhvVKqMvJe	7	2018-06-01	day
3IPkbTA8KkdDXyWtGkfFXa	6cFEjCY2w7MzOggkKq3Hwg	1	2017-05-26	day
0yhxBvedRdGxsPZHJNI4VA	2Ek1q2haOnxVqhvVKqMvJe	1	2018-06-01	day
35KV2Nuib6jPMVN00O8iba	2Ek1q2haOnxVqhvVKqMvJe	5	2018-06-01	day
6ojicjDYUUoeE1tdSvfFo4	53Oa5Bu0UTU8o8qCTaHKoz	14	2018-06-01	day
2VdT56BGpdqNHUgOe1j5vc	6trNtQUgC8cgbWcqoMYkOR	3	2018-04-27	day
7oJrVhiTPZGBXWPwhxjy9S	0CuYNS755Ow710G2E7aLDE	4	2017-12-12	day
3fpVWegR6YOS1Yk5HSMYIq	6trNtQUgC8cgbWcqoMYkOR	1	2018-04-27	day
6cpsixIHI63L0hwh3CwZg3	07bIdDDe3I3hhWpxU6tuBp	7	2018-05-25	day
12y5Aa7lUHD8BBuwYVl88A	5MWcpU2y4MV0bOM7iz512q	1	2018-02-26	day
6bGwKHXHNLmTy6yt147FPh	07bIdDDe3I3hhWpxU6tuBp	1	2018-05-25	day
0LG2cFomCi8Fb664Lvr3Nu	6SVzzB0SnMlBXcHsmhNxzC	1	2017-10-20	day
79LAFAkR1ATb4iIQvZuCL0	6NUEU1vyIctdAg8IHot8Wy	4	2017-12-08	day
47M0FI03QiAuajGEx5h1Pe	52q9ebx15rbNa8ZDKTHwfz	1	2018-03-08	day
7iEoaTyBCqLaAwJnOP1BTn	07bIdDDe3I3hhWpxU6tuBp	2	2018-05-25	day
59XHPyb0MTMElZpkG0Wp69	2mnmriBwjAJfBMgndTJYL8	1	2018-05-16	day
4caEPudXQ1xDd1garjHPFv	2we0bngDImDFFbN8jsmDbc	1	2018-05-18	day
5lf3ajySox32qFvGEf2TFM	7yf9ZJyHRbp8sHtpDKfPpt	9	2018-05-18	day
090R9OdFMbQQksvwuXmNEY	2mnmriBwjAJfBMgndTJYL8	3	2018-05-16	day
6XlSyYFTU1nodeWwwzVgTV	5VsvdqQIGswqgLqRCfST0e	1	2018-05-18	day
4H7WNRErSbONkM06blBoGc	6trNtQUgC8cgbWcqoMYkOR	12	2018-04-27	day
2UciqgwVDwro0fev3MFbxJ	4Wv5UAieM1LDEYVq5WmqDd	5	2018-04-20	day
6tZ3b7ik1QDXFAZlXib0YZ	4Wv5UAieM1LDEYVq5WmqDd	7	2018-04-20	day
7fCNUWi6uflDTQ08srxMZk	4qq2wMyCT0xIFiO9MkUWOW	1	2018-03-01	day
5PIfH6BzcmH04RDmtzF0BN	6ee8lju8zGwQ6Pkr5tZSts	4	2018-04-27	day
2UVbBKQOdFAekPTRsnkzcf	7fd7SEK25VS3gJAUgSwL6y	9	2018-01-26	day
09IOPhEh1OMe0HD9b36FJk	6trNtQUgC8cgbWcqoMYkOR	7	2018-04-27	day
5lZZmityu9TAjNvSY6GLhR	6trNtQUgC8cgbWcqoMYkOR	4	2018-04-27	day
2HWelwHQS4EdRqIycZOc3O	2P723Vzun1R14cqiwfX7Fa	8	2017-09-29	day
5ffntNJnJOeFv7b7DCd0Bw	6trNtQUgC8cgbWcqoMYkOR	5	2018-04-27	day
1D2L6MefbXon28PzIk9I3r	6trNtQUgC8cgbWcqoMYkOR	16	2018-04-27	day
2qsQ8eVDPmobZpvDxQCVQu	0cjXPqSbbBhwSJiqkoyviO	1	2018-04-12	day
4qWCFTuNnmGNdY4egtb4ZY	6trNtQUgC8cgbWcqoMYkOR	11	2018-04-27	day
1ZemPoaj7LBj1RAQrb89EC	6trNtQUgC8cgbWcqoMYkOR	13	2018-04-27	day
1k7KigfkZh2Xb6khqV1a0K	1xFoRn9DxZXwPjEdGnw800	3	2018-06-29	day
2HGymMoOdB4ZYv0AAqYmgF	7rxL9Pb48sXuFODVaL0RHA	1	2018-04-27	day
45RbAX2KxbPdNwUgeYA69j	1xFoRn9DxZXwPjEdGnw800	2	2018-06-29	day
32lItqlMi4LBhb4k0BaSaC	6trNtQUgC8cgbWcqoMYkOR	17	2018-04-27	day
0MrRAUcB8AZiB9ue2VOBYe	6trNtQUgC8cgbWcqoMYkOR	18	2018-04-27	day
1AT4xjNarTswd0UZ5FlmKF	4Wv5UAieM1LDEYVq5WmqDd	6	2018-04-20	day
0R6Jlsq25eZB3Wftpxi3oF	6trNtQUgC8cgbWcqoMYkOR	15	2018-04-27	day
0bhnUFDQFCEHCBlsQfHnj5	4Wv5UAieM1LDEYVq5WmqDd	3	2018-04-20	day
5sWbwccBcyHsg5LEKWGZo9	4Wv5UAieM1LDEYVq5WmqDd	8	2018-04-20	day
4h8VwCb1MTGoLKueQ1WgbD	1s9tU91VJt4sU5owi29GD3	1	2013-01-01	day
1zB4vmk8tFRmM9UULNzbLB	33pt9HBdGlAbRGBHQgsZsU	10	2017-06-23	day
0Px86mRlxdB3YqpK6KXWlr	4Wv5UAieM1LDEYVq5WmqDd	9	2018-04-20	day
52okn5MNA47tk87PeZJLEL	1KOmHyNLuOe5YrPhD3Juuf	6	2017-10-06	day
6QgjcU0zLnzq5OrUoSZ3OK	4VzzEviJGYUtAeSsJlI9QB	4	2017-06-16	day
4YwNf1fLZt9IQhJeHNWfBi	7viNUmZZ8ztn2UB4XB3jIL	1	2014-12-09	day
5vuMtXS5kQ7F0o9V9rG1dG	1NUKNYLtePSiZnQj0QeZlo	3	2017-08-04	day
74cVJfmK18rhWnscIpGXjt	4KdtEKjY3Gi0mKiSdy96ML	12	2018-04-06	day
75ZvA4QfFiZvzhj2xkaWAh	5s0rmjP8XOPhP6HhqOhuyC	7	2016-12-09	day
7y9iMe8SOB6z3NoHE2OfXl	7GjG91tyHQNGEHzKJaqOi0	11	2017-06-02	day
0OWZFobGSIW9GrSlQ9C5pc	4w5Jvreahp3yvLqc4vCr9I	5	2017-09-08	day
17Yq72h0p15OhCbZ5lJ5gd	4KdtEKjY3Gi0mKiSdy96ML	3	2018-04-06	day
0aVsVsOYDSEEigiwTrIab9	37PlDQrSCWOiQlrA1AvUqx	1	2018-12-13	day
7DKS0rX27cCEPsK0R6tFWS	4qZBW3f2Q8y0k1A84d4iAO	3	2018-03-30	day
7p2ewixAShLpjDZrnzZK7c	4KdtEKjY3Gi0mKiSdy96ML	1	2018-04-06	day
1vBeIXlzbAieGoDqInav5j	4KdtEKjY3Gi0mKiSdy96ML	9	2018-04-06	day
5KhFaq45chTw8RGfWo8T8J	1ubczeMvCrPHbSEjgfu4a7	1	2018-04-10	day
2p2cCrOaNrIOLk5ArtlHy6	0OYe3l0I2Crach4c9dOr4N	1	2016-11-18	day
2fXwCWkh6YG5zU1IyvQrbs	76290XdXVF9rPzGdNRWdCh	9	2017-06-09	day
1eFrhAmzoQnTlwvnqvLt7D	3OTNvYUGlsb091nCxTMRON	4	2018-03-16	day
27oFpFktCq9JIXjJQRuv7a	1ubczeMvCrPHbSEjgfu4a7	12	2018-04-10	day
4hxfqUojJ5u9SyAjiXevmy	1ws0aU7DJNeheXp43dahEd	1	2017-12-08	day
1MKZaAEx8RrzoQjHhVuvgs	1MI6gNg0plcEOgs8aezsjH	2	2017-09-29	day
4ppTAJUbNXELZcoUaL90wo	4qZBW3f2Q8y0k1A84d4iAO	2	2018-03-30	day
06gD2ZtK3Dzc1BYqWExQJJ	5L0e8X6Mf9lfjs2miK2WUB	1	2017-05-05	day
2mfahQ0EaaZWq4cFNg6A1o	0veZCRGPKNnX0ufHxiUnTM	2	2018-01-19	day
222v3YWai71jHuHjeBCFBs	3W9vqpb3sGVKwCdtj11QNd	1	2016	year
4PpuH4mxL0rD35mOWaLoKS	54OXaFd0PtGtAgauTmARkD	1	2017-12-15	day
0Nwar8rweBUyfyuoyjjUvk	4qZBW3f2Q8y0k1A84d4iAO	6	2018-03-30	day
57IRaiAB4hBZu3gnNVZC0v	278c24ae4JsSRpOEzlaghQ	3	2017-08-04	day
0709StHzSeXpdj2zmqF2o2	3zak0kNLcOY5vFcB3Ipskp	9	2017-10-31	day
74ZovzRxHBvCq5yIwe8boh	0dXN05tQ4StX1W0lwN95Q6	1	2018-03-30	day
2hl6q70unbviGo3g1R7uFx	2Tt0EzXpempSOIHFXVX42v	1	2017-11-17	day
2A69wys3S9uiPSmn6UZWJn	66Y5XaoFSoa0A4P0u56s8V	6	2017-08-25	day
2DlIwu1iDTILEMXA7MUotn	7hwhuEQT4Fp5bzwLlYZtiz	1	2017-10-13	day
3tZs3nVjySLbL320lP4mvs	0pV0Mx07aMApIpF19oSQgY	7	2017-10-20	day
34zBwp36K4bllpwnXAlkoN	2Fa1yE7vUjUAyoMXSWCXSg	1	2017-11-08	day
4HbiCvH1R7mVOJ7KY7JQBD	1ubczeMvCrPHbSEjgfu4a7	2	2018-04-10	day
4vaxvNDaLSoD36iZX515ug	2wmmYoAC48iNSTdU5Iwg6H	12	2018-04-06	day
3e7Y6sfFlIdBMJhX7wpqVO	4F87p1aiFwHeU4uu65MaPV	13	2018-03-09	day
0FbSpY8RPxTRxi1Fpj9Dz9	3wXTjWYl5lWpPBC3QAxhIO	4	2018-02-27	day
6V4KHt9xu4TPEnDFoBeacT	6l4itLa2SkBAVBASZ2WKFv	22	2018-09-07	day
5Z3GHaZ6ec9bsiI5BenrbY	6kf46HbnYCZzP6rjvQHYzg	2	2017-04-27	day
6wmAHw1szh5RCKSRjiXhPe	0mZIUXje90JtHxPNzWsJNR	4	2018-05-11	day
7CkbRn6S0itJqcqn88AtSV	2Ti79nwTsont5ZHfdxIzAm	9	2018-03-16	day
6ufrOaf4v6Qady6GiIpQ0s	6ZvDJs17O3woQirttKRYCG	7	2018-12-14	day
7gvd8xj4QgPqbQSsn5pV7d	1MI6gNg0plcEOgs8aezsjH	1	2017-09-29	day
7u90MSvVyEjL0c8icaE7jl	4F87p1aiFwHeU4uu65MaPV	3	2018-03-09	day
3s3VVLE1kB7Xk2AoJKlGmr	4F87p1aiFwHeU4uu65MaPV	2	2018-03-09	day
1GtVGc1UYin3zpMUdNSSpM	4F87p1aiFwHeU4uu65MaPV	7	2018-03-09	day
0D5CXSUx8GOCHSY8KWgi9h	4F87p1aiFwHeU4uu65MaPV	5	2018-03-09	day
4fZxGiES1FKbNqJPrI4L3s	4F87p1aiFwHeU4uu65MaPV	4	2018-03-09	day
6IqEmqDuOVHUQHzYH0pJtu	1f2BoLfPdXVKu70Jd5fSEf	1	2018-03-01	day
2tPcTFiQF9MbVUyjZ3zDhA	3pLdWdkj83EYfDN6H2N8MR	7	2018-02-09	day
3g2qgbWPl8TcgJIkstWpSV	4vqBWMIOx7gLfYKFSbl7XS	1	2017-09-13	day
2vHfabj6nFebekTYODqntl	2D0Hi3Jj6RFnpWDcSa0Otu	2	2018-06-15	day
6RSNKGdv3nDTHqgw4bdzyF	2iarUPEwf9aLuvE0PDvpfi	2	2017-10-13	day
6UsoV6X96Rox9mfxoz7SFy	1R17oeIhKvtOuAvavGXi0A	1	2017-01-27	day
0tYHqwTW4s6VuPWDSD7n7K	1ubczeMvCrPHbSEjgfu4a7	7	2018-04-10	day
5gW5dSy3vXJxgzma4rQuzH	2PjlaxlMunGOUvcRzlTbtE	8	2018-04-27	day
0QVISdPWRllAmoDBG3DEHU	1BEgp0bjUmK9WYjKR6e6BX	1	2018-03-16	day
7qiZfU4dY1lWllzX7mPBI3	3T4tUhGYeRNVUGevb0wThu	4	2017-03-03	day
1mXVgsBdtIVeCLJnSnmtdV	3TJz2UBNYJtlEly0sPeNrQ	1	2017-11-03	day
43ZyHQITOjhciSUUNPVRHc	2VVvm4zJlUQm9XmBCvGN6z	2	2017-10-06	day
6vlxmQGwmlyp07YjkugV6K	7Ht6xQ80vFtSe2n2KjAAsA	12	2018-10-26	day
0iQ77tSa7ncj7zBPtVx6cU	4fe1YmssM6Ugs6UyA7OdGg	3	2017-11-10	day
6p01Q7WF857BsAsByBXyaG	6vdArdBxeqXrgT6OTuYY01	14	2018-04-27	day
5ZpjODX6OH1xZs3AOewTO6	01l3jTY261V3CESZR4dABz	1	2018-02-02	day
5qN4HFkapdAOV94XPryVof	3pLdWdkj83EYfDN6H2N8MR	1	2018-02-09	day
31gpXWZEOgWhkEhyVGuOe2	7L76fDvlQM4vHFgzA2IWao	1	2018-02-12	day
3T6MAweakkNrMYs8jZIWtg	6MTPPsqX8KnmDWmnQmbxJ5	3	2017-02-10	day
6waqLPcT6ruMhmd36OhmFO	0iWG0AWnGf939jpHGl6fmR	1	2017-10-20	day
4KTU5aa5s547f1JF5DImhF	01l3jTY261V3CESZR4dABz	4	2018-02-02	day
4haJoBPbPj9QFKNpp9e8kx	46Uz9e8yCamc8M6bXBaRyP	1	2018-01-20	day
58kZ9spgxmlEznXGu6FPdQ	6ZvDJs17O3woQirttKRYCG	6	2018-12-14	day
3AsNVBJ7LHsltdu9490ZiS	48SPP51vLUiTTlou3bZZr9	1	2017-01-27	day
6jT85s2dZ55HBqjXYi2rfI	01l3jTY261V3CESZR4dABz	7	2018-02-02	day
0pqnGHJpmpxLKifKRmU6WP	33pt9HBdGlAbRGBHQgsZsU	4	2017-06-23	day
7yt6eiZQCkVFEzwGp4Pbor	7fd7SEK25VS3gJAUgSwL6y	2	2018-01-26	day
6RKkHI2fkmgZq7uQPPav8f	7fd7SEK25VS3gJAUgSwL6y	11	2018-01-26	day
43dOwOq0mB4i6j4SpcSkqC	7fd7SEK25VS3gJAUgSwL6y	1	2018-01-26	day
4Kw3CztmD15X1QGDnnHmLD	7fd7SEK25VS3gJAUgSwL6y	5	2018-01-26	day
0G9rmRmQDFk9O2tzZLyRkc	7fd7SEK25VS3gJAUgSwL6y	7	2018-01-26	day
52ioLaTnO2J7BWY8UN2n9D	1QIZsTZrZdQwQ9QJnFoFao	6	2015-11-11	day
2fQrGHiQOvpL9UgPvtYy6G	4QUNWTw2FsIz722xjUjFJw	1	2017-09-23	day
5cF0dROlMOK5uNZtivgu50	0mZIUXje90JtHxPNzWsJNR	2	2018-05-11	day
2yQZwi1P8AkkxxFhQ8rMEK	3he0Uva3KD5aNSHpJm9H90	4	2018-01-19	day
7hdw5gAGMyyn9z0XgfTv1j	4C5jXL0VRcyR8MGViD7pbX	1	2018-01-19	day
3wdfLVUhmX64lIyWIIEW8s	07Jvk8tGuaMhR4H72znlLJ	3	2017-12-08	day
4ylWMuGbMXNDgDd8lErEle	7ayBZIe1FHkNv0T5xFCX6F	1	2017-12-08	day
0Gl5s8IhMmQE5YQwM8Qx1J	7ayBZIe1FHkNv0T5xFCX6F	6	2017-12-08	day
49K3jbwZmZKaDGTfjpIVg0	07Jvk8tGuaMhR4H72znlLJ	9	2017-12-08	day
609qKv3KPAbdtp0LQH2buA	1Kc7TpYwJQ0mzVAssuWbB0	1	2017-11-03	day
6gU9OKjOE7ghfEd55oRO57	76290XdXVF9rPzGdNRWdCh	6	2017-06-09	day
4NiehSBQthimPzRsVeOgCT	3MYJYd73u0SatCnRVvRJ3M	1	2018-08-31	day
2yLa0QULdQr0qAIvVwN6B5	6DEjYFkNZh67HP7R9PSZvv	1	2017-11-10	day
0KKkJNfGyhkQ5aFogxQAPU	4PgleR09JVnm3zY1fW3XBA	4	2016-11-17	day
09iyGiljLWRYXdRazFkdtJ	4sSXylKcBB3p47VfrBJlfK	4	2017-03-17	day
39jXnbACjiaiTwwhsr5sY5	7ahctQBwcSxDdP0fRAPo2p	5	2017-10-20	day
1psC5iHzQxaTMZ5dWGfM6I	1tSsb3t0pqVVONvBJivoT9	5	2017-10-27	day
0Qh38w01QRXK6KHIv0e3hb	7hwhuEQT4Fp5bzwLlYZtiz	4	2017-10-13	day
1JbR9RDP3ogVNEWFgNXAjh	1Hrs3jLGexOvBoaPMoOQYJ	12	2017-11-08	day
5w3NgfV8v1nNZFLUBlGHIL	6NUEU1vyIctdAg8IHot8Wy	3	2017-12-08	day
3wGXyJGsCf1myH5MooQIqE	1S7KWH0szrqutOvzsqxiBv	1	2017-12-14	day
7J6bnDDitOwfelaJNixHhL	6FED8aeieEnUWwQqAO9zT1	1	2017-12-21	day
628Ueb4sRiXApObhcU9iPU	6FED8aeieEnUWwQqAO9zT1	2	2017-12-21	day
7g7raxdQpiLZT7aOlib4S1	6FED8aeieEnUWwQqAO9zT1	4	2017-12-21	day
7foypmc7KZyU716Yv63BPe	6FED8aeieEnUWwQqAO9zT1	6	2017-12-21	day
4iTyf5pLZMOR8YrEZgSopo	0U6ldwLBEMkwgfQRY4V6D2	2	2017-12-15	day
7KXjTSCq5nL1LoYtL7XAwS	4eLPsYPBmXABThSJ821sqY	8	2017-04-14	day
7JJmb5XwzOO8jgpou264Ml	3wBabo4pmzsYjALMSKY7Iq	1	2017-04-20	day
1mMLMZYXkMueg65jRRWG1l	1lhNch5NkOONvFhRPh8qaj	8	2017-06-02	day
30MM5jWpUmOxtTNd9Ey5LZ	4w5Jvreahp3yvLqc4vCr9I	2	2017-09-08	day
6IvespQWGW4USXwexlVKDm	0U6ldwLBEMkwgfQRY4V6D2	4	2017-12-15	day
16QN8cBubEq706vNtPpOME	6GBu7GU6dztLYlZuUHiwA2	2	2017-10-27	day
1WIZiOuNO3woKfdlSK2gNn	51wp3EOOp2mBIjhZjR7W0i	10	2017-08-18	day
1uL78kFWxhz3umTMWJu8n5	733e1ZfktLSwj96X5rsMeE	3	2017-08-25	day
0jdny0dhgjUwoIp5GkqEaA	1IYVB8NfiRqhdZlTxjspNh	5	2017-08-11	day
3Q3myFA7q4Op95DOpHplaY	30QoUTsSdpQuZunPNFsLnm	4	2017-04-21	day
2cOUlop2ZakjOKe4WinesN	7ahctQBwcSxDdP0fRAPo2p	4	2017-10-20	day
0s6OWiWGuiCcm1Muzch5A8	6De0uTqKw2KMGDzidbCPhS	5	2017-09-22	day
5yuShbu70mtHXY0yLzCQLQ	5s0rmjP8XOPhP6HhqOhuyC	9	2016-12-09	day
7Hr2XoaGpIMKbNXCZDZ3le	33TJ52PuwenGmysJrwMGCe	3	2017-08-15	day
1Dm4iAvqwYrZjgSFJNW5TG	39oSpHIfcM8sHBWh9340Aj	7	2017-10-12	day
5XQMr19TL7Mfksq9zihbOu	19Bu5rIKyUh3lXw8hfk6WO	1	2017-08-18	day
7GX5flRQZVHRAGd6B4TmDO	733e1ZfktLSwj96X5rsMeE	16	2017-08-25	day
1dNIEtp7AY3oDAKCGg2XkH	7IzpJkWQqgz1BTutQvSitX	1	2017-02-22	day
1GwMQaZz6Au3QLDbjbMdme	6DEjYFkNZh67HP7R9PSZvv	14	2017-11-10	day
12WvaS3V4dPRBU2o37vX69	1Hrs3jLGexOvBoaPMoOQYJ	16	2017-11-08	day
31x4wWBghN7f5PiEZUmcAW	09KOjaflTBRE28GVvXqkYC	1	2016-08-26	day
7fOPVfABNLg3sxtgXBhBdp	1VAc77UvK5wj8ZSWCo3V2b	8	2017-12-15	day
7mldq42yDuxiUNn08nvzHO	2N7kidh1wA9EoLdf16QWrz	1	2017-02-01	day
152lZdxL1OR0ZMW6KquMif	6kf46HbnYCZzP6rjvQHYzg	3	2017-04-27	day
0w3Q14i073jLoew1hgJkwD	1DTBcVfk3zXPHRmgpY6rFZ	9	2016-05-13	day
1B6TmCvKjC4dopBohVW51x	03AdJ15pTDdmxry6qkKwlO	5	2018-09-07	day
66pxmg3Jhjm09tHoWR1wVR	0bBHLytjtuHYxKxuAE5G5G	2	2017-04-28	day
73WWkaWkIRSP3MYGZ14aY4	03hlPprQQU9VN1H4GaDWoi	7	2017-09-08	day
3lyeSiAIdLoZUHhV8psOTI	187UNqZ7MX3neMYkkevmdm	7	2017-10-20	day
3IJ6BBFLD2I2CH3hHFQj3O	187UNqZ7MX3neMYkkevmdm	10	2017-10-20	day
1OG4nxGMy72EklX2DwcN3Z	4NuwxxHG89yX87wmK5Fv65	1	2017-10-20	day
5uCax9HTNlzGybIStD3vDh	7oiJYvEJHsmYtrgviAVIBD	2	2016-10-28	day
2YMhrXQYKkm4kXLcXKKd5z	23cuZhPWDfX1uKD4qwuv7t	3	2017-09-08	day
5zwKfokZAwe4kz68lEHtUf	4zoJp3Lvtfx2BF3e1dC83K	7	2016-10-07	day
3I7krC8kr0gFR7P6vInR1I	3OkqAak6KhIQExElXif7UW	9	2015-06-02	day
2BJpuAoDeQ1QuPvnryfAWK	3HHp5I6Q6SEyU5bkvoCtnV	1	2017-09-29	day
3AMnOVxEHUgVrythGgqPhI	3HHp5I6Q6SEyU5bkvoCtnV	4	2017-09-29	day
5SE57ljOIUJ1ybL9U6CuBH	2FTS6a6DLXMNp8flyA0HGO	2	2017-09-18	day
0wXuerDYiBnERgIpbb3JBR	4Carzsnpd6yvuHZ49I0oz8	6	2016-12-02	day
5JW8njiQorZ7m2VHYddTt6	0RxWOTgimZVYj1FtyTtGNH	1	2017-09-21	day
08wJ1B9yu9sPeoRa5fbpr3	6BId6JLmkyr9QC81RdUWqT	11	2016-01-15	day
0OlS52TmtK2gPaEtdmr7DN	66Y5XaoFSoa0A4P0u56s8V	1	2017-08-25	day
1RouRzlg8OKFeqc6LvdxmB	6MoaDh76Fsg0ogW2l7HAFx	14	2018-05-18	day
2EWpa5XnAuSn0sIkSSIhYk	4d40uSufPdCDGGedQGCdGn	2	2015-07-15	day
0VgkVdmE4gld66l8iyGjgx	17FBoXK1NU2rvJBbzdzw0r	7	2017-06-30	day
2qcHhMi1MQBDEtzy8p4tRR	0V8yOj21NOV6oHsFRCdQHH	7	2017-09-21	day
6SUxrwVN19Kmd9JfIbjJUj	5MqevACSBD8DkH7ImkZ2Tp	1	2017-08-24	day
1e1JKLEDKP7hEQzJfNAgPl	4rJgzzfFHAVFhCSt2P4I3j	2	2017-04-14	day
4iLeL1aYGcQBsYcWIhXIUO	4UoCJkoqgUmaWMiWifq4vp	14	2017-10-06	day
0kN8xEmgMW9mh7UmDYHlJP	4PgleR09JVnm3zY1fW3XBA	5	2016-11-17	day
1QgTBfRN5m81a5K01qens6	733e1ZfktLSwj96X5rsMeE	2	2017-08-25	day
3izNaTiYdotdPL0Bs76JqO	2zSuxzKE7PIi9LhCk3uL6o	1	2017-08-04	day
10GJQkjRJcZhGTLagFOC62	4w5LxfyoOPHkGJZrco1UT5	1	2017-04-28	day
2ZdCrBA52bb4pIG3tOOZiQ	733e1ZfktLSwj96X5rsMeE	15	2017-08-25	day
5tRmoZRoupvMYPV1oezFrH	733e1ZfktLSwj96X5rsMeE	13	2017-08-25	day
5TXDeTFVRVY7Cvt0Dw4vWW	5VdyJkLe3yvOs0l4xXbWp0	5	2017-08-25	day
3n2A6l4UayVe3GGKCvfQWV	0S5QmbBEftEpSgPd9uYgQv	7	2016-01-01	day
37F0uwRSrdzkBiuj0D5UHI	2ODvWsOgouMbaA5xf0RkJe	4	2016-11-25	day
2H881m3JRA8lpuuwaQL6zy	35uDNZkjmhAEnV3sz9A7jI	1	2017-06-16	day
6HZILIRieu8S0iqY8kIKhj	4eLPsYPBmXABThSJ821sqY	2	2017-04-14	day
3tcoEYOZUHKB3RKNByIN13	733e1ZfktLSwj96X5rsMeE	6	2017-08-25	day
0QV16pno66L6K3fn4W13b7	733e1ZfktLSwj96X5rsMeE	4	2017-08-25	day
2H3wWrnO758y0fPH7Ilerg	5VdyJkLe3yvOs0l4xXbWp0	3	2017-08-25	day
2UwbhMie1EAYuTZ0QXeMwl	5VdyJkLe3yvOs0l4xXbWp0	6	2017-08-25	day
2yZax79pOrYuyIFVW2cZY2	5VdyJkLe3yvOs0l4xXbWp0	9	2017-08-25	day
7i2DJ88J7jQ8K7zqFX2fW8	7GjG91tyHQNGEHzKJaqOi0	6	2017-06-02	day
6PCUP3dWmTjcTtXY02oFdT	3T4tUhGYeRNVUGevb0wThu	2	2017-03-03	day
1dFLowBW25EaL2OC7eKEa2	4WZZDzGqjvw4bRwrp56U24	2	2017-06-09	day
2fGxYYMQbVqgIdaqfz2OwA	5xG9gJcs9ut3qDWezHUlsX	1	2017-09-29	day
6KjbNLbRjuoa8rEq5yNA6H	4JPguzRps3kuWDD5GS6oXr	9	2017-04-07	day
424fL03cevdUjWZdtLMTdP	0s37bQRN0aek3BHvsJ1YXv	2	2017-05-11	day
19yTqpHTUrw7mOcRDvXYzn	4HUIhXljD7mEOJDEn9ytCC	2	2016-07-12	day
0bXFIF7iL17TYLyx8JHziM	5mG8oNkNKM2my7t9ywra96	7	2017-03-31	day
4MofYf0f4ijlVV6elUW5S3	7EkkMB1DE4CE7R7RAL2gSP	1	2017-05-31	day
2Vf2Pflg5rTWSvSCK4qq4A	0nw71bvTpWAQR0BkgAwYIP	1	2017-03-24	day
1DA7FEKgQeyRPtU44L5DOf	2zEvBuoWGwfLu57JdlXtey	8	2017-02-09	day
1UZOjK1BwmwWU14Erba9CZ	5xG9gJcs9ut3qDWezHUlsX	2	2017-09-29	day
2fZQIJew3nkNe99s2PKzul	1iuzMKNzVo8HJ67eW32YMr	1	2017-05-18	day
