song_id	song_name	billboard	artists	popularity	explicit	song_type
63TyoT9Ee03rQxv8xmdJ2l	RAP DEVIL	('Rap Devil', 'Machine Gun Kelly')	{'6TIYQ3jFPwQSRmorSezPxX': 'Machine Gun Kelly'}	67	True	Solo
1kaxyXcAi5ZHF3Q94QXsHK	Demon	('Demon', 'Lil Wayne')	{'55Aa2cqylxrFIXC767Z865': 'Lil Wayne'}	55	True	Solo
4E3qImtJzRqLt8ZZyLceOE	Perfect Strangers	('Perfect Strangers', 'Lil Wayne')	{'55Aa2cqylxrFIXC767Z865': 'Lil Wayne'}	55	True	Solo
7gY3cyGcB2wnk2xDXiA0pe	Head Above Water	('Head Above Water', 'Avril Lavigne')	{'0p4nmQO2msCgU4IF37Wi3j': 'Avril Lavigne'}	72	False	Solo
0tgVpDi06FyKpA1z0VMD4v	Perfect	('Perfect', 'Ed Sheeran')	{'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}	85	False	Solo
3CA9pLiwRIGtUBiMjbZmRw	Nice For What	('Nice For What', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	80	True	Solo
6DCZcSspjsKoFjzjrWoCdn	God's Plan	("God's Plan", 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	83	True	Solo
6Poyf51k7W3NKnsGwAI90B	Barbie Dreams	('Barbie Dreams', 'Nicki Minaj')	{'0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'}	66	True	Solo
4VXIryQMWpIdGgYR4TrjT1	All Girls Are The Same	('All Girls Are The Same', 'Juice WRLD')	{'4MCBfE4596Uoi2O4DtmEMz': 'Juice WRLD'}	80	True	Solo
58QhkbaAkLFnn7JwAnAato	Fall	('Fall', 'Eminem')	{'7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}	72	True	Solo
4Vxu50qVrQcycjRyJQaZLC	Life Changes	('Life Changes', 'Thomas Rhett')	{'6x2LnllRG5uGarZMsD4iO8': 'Thomas Rhett'}	68	False	Solo
3DV49ruvI5Sl6iisPZAc2c	Hooked	('Hooked', 'Dylan Scott')	{'78YqeIji3mgAS2K1Maca6x': 'Dylan Scott'}	67	False	Solo
7wBJfHzpfI3032CSD7CE2m	STARGAZING	('Stargazing', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	77	True	Solo
3oDkdAySo1VQQG0ptV7uwa	Lean Wit Me	('Lean Wit Me', 'Juice WRLD')	{'4MCBfE4596Uoi2O4DtmEMz': 'Juice WRLD'}	77	True	Solo
5bJ1DrEM4hNCafcDd1oxHx	Self Care	('Self Care', 'Mac Miller')	{'4LLpKhyESsyAXpc4laK94U': 'Mac Miller'}	76	True	Solo
2jt2WxXMCD4zjACthkJQVE	The Ringer	('The Ringer', 'Eminem')	{'7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}	73	True	Solo
2VIPU72L6tIR4w8J8ap6Kp	Mercy	('Mercy', 'Brett Young')	{'0fiWOxhsBsQQvFDtxUQWo0': 'Brett Young'}	70	False	Solo
7B9UAoGiN4iMCv4s40xoiM	Cry Pretty	('Cry Pretty', 'Carrie Underwood')	{'4xFUf1FHVy696Q1JQZMTRj': 'Carrie Underwood'}	58	False	Solo
2gsNpSn7VvvJuSrIDfRoYy	Kamikaze	('Kamikaze', 'Eminem')	{'7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}	70	True	Solo
7uzmGiiJyRfuViKKK3lVmR	Mine	('Mine', 'Bazzi')	{'4GvEc3ANtPPjt1ZJllr5Zl': 'Bazzi'}	80	True	Solo
5p7GiBZNL1afJJDUrOA6C8	Hurt Feelings	('Hurt Feelings', 'Mac Miller')	{'4LLpKhyESsyAXpc4laK94U': 'Mac Miller'}	70	True	Solo
2XTquzYQAdT1Hk78bOUwsv	Greatest	('Greatest', 'Eminem')	{'7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}	70	True	Solo
01z2fBGB8Hl3Jd3zXe4IXR	Come Back to Earth	('Come Back To Earth', 'Mac Miller')	{'4LLpKhyESsyAXpc4laK94U': 'Mac Miller'}	70	False	Solo
7p4vHnYXkxlzvfePJVpcTr	Feels Like Summer	('Feels Like Summer', 'Childish Gambino')	{'73sIBHcqh3Z3NyqHKZ7FOL': 'Childish Gambino'}	73	False	Solo
3qN5qMTKyEEmiTZD38BNTT	I'm Upset	("I'm Upset", 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	73	True	Solo
0wbnC9AUenxp613TYaJsGK	Narcos	('Narcos', 'Migos')	{'6oMuImdp5ZcFhWP0ESe6mG': 'Migos'}	73	True	Solo
0evt4UZbdhnHtcAnxkm6A1	Normal	('Normal', 'Eminem')	{'7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}	66	True	Solo
60Z57Wdrn0pEVpHI7d7GAX	Stepping Stone	('Stepping Stone', 'Eminem')	{'7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}	67	True	Solo
4j3GWI86JvSaF0BLdmgcfF	Summertime Magic	('Summertime Magic', 'Childish Gambino')	{'73sIBHcqh3Z3NyqHKZ7FOL': 'Childish Gambino'}	73	False	Solo
08bNPGLD8AhKpnnERrAc6G	FRIENDS	('Friends', 'Marshmello & Anne-Marie')	{'64KEffDW9EtZ1y2vBYgq8T': 'Marshmello', '1zNqDE7qDGCsyzJwohVaoX': 'Anne-Marie'}	82	True	Collaboration
4eWQlBRaTjPPUlzacqEeoQ	Never Be the Same	('Never Be The Same', 'Camila Cabello')	{'4nDoRrQiYLoBzwC5BhVJzF': 'Camila Cabello'}	75	False	Solo
0JP9xo3adEtGSdUEISiszL	Moonlight	('Moonlight', 'XXXTENTACION')	{'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}	84	True	Solo
2ZFrEp20VO25BXYhMxh0GW	Get Along	('Get Along', 'Kenny Chesney')	{'3grHWM9bx2E9vwJCdlRv9O': 'Kenny Chesney'}	56	False	Solo
33b2wX9d0kxqxhi7lcsC1A	Unica	('Unica', 'Ozuna')	{'1i8SpTcr7yvPOmcqrbnVXY': 'Ozuna'}	72	False	Solo
7AFASza1mXqntmGtbxXprO	changes	('Changes', 'XXXTENTACION')	{'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}	82	False	Solo
5ubwXXOsH9bUhZsQ0Cybha	Level Up	('Level Up', 'Ciara')	{'2NdeV5rLm47xAvogXrYhJX': 'Ciara'}	69	False	Solo
4mHgYpuGHu99Mw69E83CP2	Taking A Walk	('Taking A Walk', 'Trippie Redd')	{'6Xgp2XMz1fhVYe7i6yNAax': 'Trippie Redd'}	74	True	Solo
79Mjfhh393dZdAsTvUFDR6	Don't Go Breaking My Heart	("Don't Go Breaking My Heart", 'Backstreet Boys')	{'5rSXSAkZ67PYJSvpUpkOr7': 'Backstreet Boys'}	60	False	Solo
7rC5Pl8rQSX4myONQHYPBK	Mob Ties	('Mob Ties', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	73	True	Solo
0b9oOr2ZgvyQu88wzixux9	This Is America	('This Is America', 'Childish Gambino')	{'73sIBHcqh3Z3NyqHKZ7FOL': 'Childish Gambino'}	75	True	Solo
2QZ7WLBE8h2y1Y5Fb8RYbH	In My Blood	('In My Blood', 'Shawn Mendes')	{'7n2wHs1TKAczGzO7Dd2rGr': 'Shawn Mendes'}	81	False	Solo
70khXICDeTTxgYtw3EysKH	sweetener	('Sweetener', 'Ariana Grande')	{'66CXWjxzNUsdJxJ2JdwvnR': 'Ariana Grande'}	71	True	Solo
0WdR2AyLW1Drd3OUdwezM0	everytime	('Everytime', 'Ariana Grande')	{'66CXWjxzNUsdJxJ2JdwvnR': 'Ariana Grande'}	70	True	Solo
1xWH8zYtDeS9mW1JJG23VZ	R.E.M	('R.E.M', 'Ariana Grande')	{'66CXWjxzNUsdJxJ2JdwvnR': 'Ariana Grande'}	70	True	Solo
1mJMD1VIQ7jWTP9DK2zmY0	Kiss Somebody	('Kiss Somebody', 'Morgan Evans')	{'6fzQ81ouajOEFqCIB9VwrS': 'Morgan Evans'}	59	False	Solo
14kYOiFVPb7E7NfFbqhdln	goodnight n go	('Goodnight N Go', 'Ariana Grande')	{'66CXWjxzNUsdJxJ2JdwvnR': 'Ariana Grande'}	70	True	Solo
003eoIwxETJujVWmNFMoZy	Growing Pains	('Growing Pains', 'Alessia Cara')	{'2wUjUUtkb5lvLKcGKsKqsR': 'Alessia Cara'}	59	False	Solo
0XOnMqLQDO89iAg7dWWwnG	pete davidson	('Pete Davidson', 'Ariana Grande')	{'66CXWjxzNUsdJxJ2JdwvnR': 'Ariana Grande'}	67	True	Solo
1e4rwBPVI32vZtTJu7mJ4J	Chun-Li	('Chun-Li', 'Nicki Minaj')	{'0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'}	71	True	Solo
2Yl4OmDby9iitgNWZPwxkd	Be Careful	('Be Careful', 'Cardi B')	{'4kYSro6naA4h99UJvo89HB': 'Cardi B'}	71	True	Solo
1xYpVRspgaLxdJLOTQkTjg	STOP TRYING TO BE GOD	('Stop Trying To Be God', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	69	True	Solo
27a1mYSG5tYg7dmEjWBcmL	CAN'T SAY	("Can't Say", 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	74	True	Solo
20MuVazoNMv6xjKPnRFOxG	WAKE UP	('Wake Up', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	76	True	Solo
4SZepBIPDRwPaHIjAKwRDb	R.I.P. SCREW	('R.I.P Screw', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	68	True	Solo
6OaVWaGfhXn70ZJfdVcabn	NO BYSTANDERS	('No Bystanders', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	70	True	Solo
7KZ5MMVgBVox9ycroB2UrI	CAROUSEL	('Carousel', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	67	True	Solo
6rDaCGqcQB1urhpCrrD599	Album of the Year - Freestyle	('Album Of The Year (Freestyle)', 'J. Cole')	{'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}	62	True	Solo
11kDth1aKUEUMq9r1pqyds	5% TINT	('5% Tint', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	68	True	Solo
7BXW1QCg56yzEBV8pW8pah	Have It All	('Have It All', 'Jason Mraz')	{'4phGZZrJZRo4ElhRtViYdl': 'Jason Mraz'}	66	False	Solo
63SevszngYpZOwf63o61K4	Nevermind	('Nevermind', 'Dennis Lloyd')	{'3EOEK57CV77D4ovYVcmiyt': 'Dennis Lloyd'}	79	False	Solo
6BJbOXDlgVAXSaq6wYFYT2	NC-17	('NC-17', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	66	True	Solo
4KYS9GK68yeuUJ8vJfPxrq	WHO? WHAT!	('Who? What!', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	66	True	Solo
6NMtzpDQBTOfJwMzgMX0zl	SKELETONS	('Skeletons', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	67	True	Solo
4MXhiYIRDMGAuvZc5IFTwC	ASTROTHUNDER	('Astrothunder', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	69	True	Solo
2cYqizR4lgvp4Qu6IQ3qGN	BUTTERFLY EFFECT	('Butterfly Effect', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	78	False	Solo
58TaFP5j5i9swOf584yon2	HOUSTONFORNICATION	('Houstonfornication', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	69	True	Solo
6vnfObZ4Ys70SBAtti1xZ9	COFFEE BEAN	('Coffee Bean', 'Travis Scott')	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	66	True	Solo
3dlCF1mzW1UKMOb4b1XN17	I Was Jack (You Were Diane)	('I Was Jack (You Were Diane)', 'Jake Owen')	{'1n2pb9Tsfe4SwAjmUac6YT': 'Jake Owen'}	68	False	Solo
6Qn5zhYkTa37e91HC1D7lb	Whatever It Takes	('Whatever It Takes', 'Imagine Dragons')	{'53XhwfbYqKCa1cC15pYq2q': 'Imagine Dragons'}	80	False	Solo
0STK94RxUulYqWzwFlyAb5	Sober	('Sober', 'Demi Lovato')	{'6S2OmqARrzebs0tKUEyXyp': 'Demi Lovato'}	74	False	Solo
4BdGO1CaObRD4La9l5Zanz	Sit Next to Me	('Sit Next To Me', 'Foster The People')	{'7gP3bB2nilZXLfPHJhMdvc': 'Foster The People'}	72	False	Solo
4gB7HrYHbJVJ5RFOjxmoq4	One Number Away	('One Number Away', 'Luke Combs')	{'718COspgdWOnwOFpJHRZHS': 'Luke Combs'}	74	False	Solo
09mEdoA6zrmBPgTEN5qXmN	Call Out My Name	('Call Out My Name', 'The Weeknd')	{'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'}	80	False	Solo
3U21A07gAloCc4P7J8rxcn	All Mine	('All Mine', 'Kanye West')	{'5K4W6rqBFWDnAN6FQUkS6x': 'Kanye West'}	72	True	Solo
3qmm9AdG0TnShv0drgXNIQ	Karma	('Karma', 'Queen Naija')	{'3nViOFa3kZW8OMSNOzwr98': 'Queen Naija'}	67	False	Solo
39N9RPD9MRb5WmoLzNzPeA	X	('X', 'Nicky Jam x J Balvin')	{'1SupJlEpv7RS2tPNRaHViT': 'Nicky Jam', '1vyhD5VmyZ7KMfW5gqLgo5': 'J Balvin'}	78	False	Collaboration
3EApebexZ7YqDIqw2EMTDh	I Might Need Security	('I Might Need Security', 'Chance The Rapper')	{'1anyVhU62p31KFi8MEzkbf': 'Chance the Rapper'}	64	True	Solo
3XF5xLJHOQQRbWya6hBp7d	you should see me in a crown	('You Should See Me In A Crown', 'Billie Eilish')	{'6qqNVTkY8uBg9cP3Jd7DAH': 'Billie Eilish'}	83	False	Solo
5Psnhdkyanjpgc2P8A5TSM	Emotionless	('Emotionless', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	66	True	Solo
1dUHF4RyMmMTveJ0Rby6Xm	Can’t Take A Joke	("Can't Take A Joke", 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	68	True	Solo
3szf2z1Cy1QMrtHrbn8rz9	Elevate	('Elevate', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	66	True	Solo
4n1bdaKwynQndm47x5HqWX	Blue Tint	('Blue Tint', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	66	True	Solo
1vNoA9F5ASnlBISFekDmg3	Zombie	('Zombie', 'Bad Wolves')	{'0eI3X5rAzHRZVe5FPk4MN1': 'Bad Wolves'}	71	False	Solo
0zqy3ss4CwD6u4QPksS0nI	8 Out Of 10	('8 Out Of 10', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	64	True	Solo
7MywASx2OFZngfoORjo1yy	31 DAYS	('31 Days', 'Future')	{'1RyvyyTE3xzB2ZywiAwp0i': 'Future'}	54	True	Solo
6WlxcZKpEV6Bwe9InoVhMp	WIFI LIT	('Wifi Lit', 'Future')	{'1RyvyyTE3xzB2ZywiAwp0i': 'Future'}	56	True	Solo
7m9OqQk4RVRkw9JJdeAw96	Jocelyn Flores	('Jocelyn Flores', 'XXXTENTACION')	{'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}	83	True	Solo
6cblRiEGDRNZgowcm951R3	Sandra’s Rose	("Sandra's Rose", 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	63	True	Solo
4HG1YiGBseVKzjyKcmAJen	Summer Games	('Summer Games', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	64	False	Solo
4c2xt1trwYZpMqPWY35Xi9	Jaded	('Jaded', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	68	True	Solo
41a7dZcq30Ss5kPMayWRV0	That’s How You Feel	("That's How You Feel", 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	65	True	Solo
2yg9UN4eo5eMVJ7OB4RWj3	Survival	('Survival', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	63	True	Solo
5UVNjOSh27encRBqTpBWup	CUDDLE MY WRIST	('Cuddle My Wrist', 'Future')	{'1RyvyyTE3xzB2ZywiAwp0i': 'Future'}	53	True	Solo
4lc61NBCDzy2srBHDQeTfN	RACKS BLUE	('Racks Blue', 'Future')	{'1RyvyyTE3xzB2ZywiAwp0i': 'Future'}	52	True	Solo
2WP8G2pdddDmnh1xbfKBOI	Finesse	('Finesse', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	66	False	Solo
6tpHfEM8eaETzlPOARYWfZ	Drug Addicts	('Drug Addicts', 'Lil Pump')	{'3wyVrVrFCkukjdVIdirGVY': 'Lil Pump'}	61	True	Solo
7yotKA30dwTKNEGomV9ZsI	KOD	('KOD', 'J. Cole')	{'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}	73	True	Solo
11L064movtyopGdLiX4sVg	Peak	('Peak', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	63	True	Solo
1Knctxx9vGZxpZfF66BIEa	Legends	('Legends', 'Juice WRLD')	{'4MCBfE4596Uoi2O4DtmEMz': 'Juice WRLD'}	74	True	Solo
1Tnw0ItH1Macok8gblnPPd	Is There More	('Is There More', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	62	True	Solo
4SUwJA3eUVNHExxMPEUhQe	Ratchet Happy Birthday	('Ratchet Happy Birthday', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	61	True	Solo
44Du2IM1bGY7dicmLfXbUs	Final Fantasy	('Final Fantasy', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	62	True	Solo
09lmraDvzBT3pUQ2rUtJzK	March 14	('March 14', 'Drake')	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	60	True	Solo
44KKhCyI0BGS6LvVyDqJtH	Esskeetit	('Esskeetit', 'Lil Pump')	{'3wyVrVrFCkukjdVIdirGVY': 'Lil Pump'}	68	True	Solo
3GVkPk8mqxz0itaAriG1L7	Everybody Dies In Their Nightmares	('Everybody Dies In Their Nightmares', 'XXXTENTACION')	{'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}	80	True	Solo
1qsHYUd2c1wFGcn7e63QmG	Yikes	('Yikes', 'Kanye West')	{'5K4W6rqBFWDnAN6FQUkS6x': 'Kanye West'}	68	True	Solo
5eFfsbjSouG8qOpg9ZqDl6	Downtown's Dead	("Downtown's Dead", 'Sam Hunt')	{'2kucQ9jQwuD8jWdtR9Ef38': 'Sam Hunt'}	61	False	Solo
5PTG6rrL6EPFD9E2QMI2pl	JAPAN	('Japan', 'Famous Dex')	{'0WOxhx4hikIsyF3CRPLC8W': 'Famous Dex'}	75	True	Solo
4UKCKdYiLN6IMA5ZESUTL7	the remedy for a broken heart (why am I so in love)	('The Remedy For A Broken Heart (Why Am I So In Love)', 'XXXTENTACION')	{'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}	77	True	Solo
5slddJ629YcePvqD6Uyk8r	I Lived It	('I Lived It', 'Blake Shelton')	{'1UTPBmNbXNTittyMJrNkvw': 'Blake Shelton'}	62	False	Solo
1ZAyjvIk9YiD76yYy0TEG6	Plug Walk	('Plug Walk', 'Rich The Kid')	{'1pPmIToKXyGdsCF6LmqLmI': 'Rich The Kid'}	76	True	Solo
1HXy5I3HTWq8OvxCn0z7G7	Heaven	('Heaven', 'Kane Brown')	{'3oSJ7TBVCWMDMiYjXNiCKE': 'Kane Brown'}	76	False	Solo
2ekn2ttSfGqwhhate0LSR0	New Rules	('New Rules', 'Dua Lipa')	{'6M2wZ9GZgrQXHCFfjv46we': 'Dua Lipa'}	81	False	Solo
3T9CfDxFYqZWSKxd0BhZrb	Wait	('Wait', 'Maroon 5')	{'04gDigrS5kc9YWfZHwBETP': 'Maroon 5'}	64	False	Solo
6KuqAtoeVzxAYOaMveLNpH	Dura	('Dura', 'Daddy Yankee')	{'4VMYDCV2IEDYJArk749S6m': 'Daddy Yankee'}	75	False	Solo
76vMKwFtdDDCLcM6zXybjB	Say Amen (Saturday Night)	('Say Amen (Saturday Night)', 'Panic! At The Disco')	{'20JZFwl6HVl6yg8a4H3ZqK': 'Panic! At The Disco'}	70	False	Solo
2ZRo7axmMPeSVUvDbGkJah	Hope	('Hope', 'XXXTENTACION')	{'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}	77	True	Solo
3aW0ds4A4tSQDIp75FqWTo	FAKE LOVE	('Fake Love', 'BTS')	{'3Nrfpe0tUJi4K4DXYWgMUX': 'BTS'}	73	False	Solo
01TnVDiet1DFTsyWKUKovl	NUMB	('Numb', 'XXXTENTACION')	{'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}	73	False	Solo
17IFY26jZhgQG6mWzCGrTk	Powerglide	('Powerglide', 'Rae Sremmurd & Juicy J')	{'0kwBswqLAwOSM0PdZAEKaM': '2018 DJ Grime'}	0	False	Solo
3A1BaBGT3HgzuDrV9pgX9v	Overdose	('Overdose', 'YoungBoy Never Broke Again')	{'7wlFDEWiM5OoIAt8RSli8b': 'YoungBoy Never Broke Again'}	61	True	Solo
3nBXOlFTADNvG9nkqy2O2W	Woman, Amen	('Woman, Amen', 'Dierks Bentley')	{'7x8nK0m0cP2ksQf0mjWdPS': 'Dierks Bentley'}	66	False	Solo
6VLEVV3KmHCiGHrY9qlXqB	BOSS	('Boss', 'The Carters')	{'4fpTMHe34LC5t3h5ztK8qu': 'The Carters'}	53	True	Solo
2aI2k39nfa3KFsa4JclQzw	DDU-DU DDU-DU	('DDU-DU DDU-DU', 'BLACKPINK')	{'41MozSoPIsD1dJM0CLPjZF': 'BLACKPINK'}	75	False	Solo
76cy1WJvNGJTj78UqeA5zr	IDGAF	('IDGAF', 'Dua Lipa')	{'6M2wZ9GZgrQXHCFfjv46we': 'Dua Lipa'}	81	True	Solo
1jNg1rfjc7V9wagU9Xjxq2	SUMMER	('Summer', 'The Carters')	{'4fpTMHe34LC5t3h5ztK8qu': 'The Carters'}	50	False	Solo
4RVbK6cV0VqWdpCDcx3hiT	Reborn	('Reborn', 'KIDS SEE GHOSTS')	{'2hPgGN4uhvXAxiXQBIXOmE': 'KIDS SEE GHOSTS'}	72	True	Solo
0ZceYubS95hN72WYE6dyPH	NICE	('Nice', 'The Carters')	{'4fpTMHe34LC5t3h5ztK8qu': 'The Carters'}	52	True	Solo
4rBFiGHlaujBGnyQgSdWPh	FRIENDS	('Friends', 'The Carters')	{'4fpTMHe34LC5t3h5ztK8qu': 'The Carters'}	51	True	Solo
3aUFrxO1B8EW63QchEl3wX	Feel The Love	('Feel The Love', 'KIDS SEE GHOSTS')	{'2hPgGN4uhvXAxiXQBIXOmE': 'KIDS SEE GHOSTS', '0ONHkAv9pCAFxb0zJwDNTy': 'Pusha T'}	66	True	Collaboration
2zMDMCtGzTOD8qVHyznGIl	You Make It Easy	('You Make It Easy', 'Jason Aldean')	{'3FfvYsEGaIb52QPXhg4DcH': 'Jason Aldean'}	58	False	Solo
7GRTrWsP3yo2Fx8umJfA1X	Freeee (Ghost Town Pt. 2)	('Freeee (Ghost Town, Pt. 2)', 'KIDS SEE GHOSTS')	{'2hPgGN4uhvXAxiXQBIXOmE': 'KIDS SEE GHOSTS', '7c0XG5cIJTrrAgEC3ULPiq': 'Ty Dolla $ign'}	60	True	Collaboration
7oHkit3F3vimtsBbnZkU0G	Fire	('Fire', 'KIDS SEE GHOSTS')	{'2hPgGN4uhvXAxiXQBIXOmE': 'KIDS SEE GHOSTS'}	61	True	Solo
4kUZvXB3LC3an3HX6h0s17	Cudi Montage	('Cudi Montage', 'KIDS SEE GHOSTS')	{'2hPgGN4uhvXAxiXQBIXOmE': 'KIDS SEE GHOSTS'}	64	True	Solo
2I3dW2dCBZAJGj5X21E53k	Kids See Ghosts	('KIDS SEE GHOSTS', 'KIDS SEE GHOSTS')	{'2hPgGN4uhvXAxiXQBIXOmE': 'KIDS SEE GHOSTS', '6r2niOTnexy9xss5g8GWXH': 'Yasiin Bey'}	62	True	Collaboration
3s7MCdXyWmwjdcWh7GWXas	Violent Crimes	('Violent Crimes', 'Kanye West')	{'5K4W6rqBFWDnAN6FQUkS6x': 'Kanye West'}	68	True	Solo
3IPkbTA8KkdDXyWtGkfFXa	Singles You Up	('Singles You Up', 'Jordan Davis')	{'77kULmXAQ6vWer7IIHdGzI': 'Jordan Davis'}	64	False	Solo
0yhxBvedRdGxsPZHJNI4VA	I Thought About Killing You	('I Thought About Killing You', 'Kanye West')	{'5K4W6rqBFWDnAN6FQUkS6x': 'Kanye West'}	61	True	Solo
35KV2Nuib6jPMVN00O8iba	No Mistakes	('No Mistakes', 'Kanye West')	{'5K4W6rqBFWDnAN6FQUkS6x': 'Kanye West'}	61	True	Solo
6ojicjDYUUoeE1tdSvfFo4	Must've Never Met You	("Must've Never Met You", 'Luke Combs')	{'718COspgdWOnwOFpJHRZHS': 'Luke Combs'}	69	False	Solo
2VdT56BGpdqNHUgOe1j5vc	Rich & Sad	('Rich & Sad', 'Post Malone')	{'246dkjvS1zLTtiykXe5h60': 'Post Malone'}	74	True	Solo
7oJrVhiTPZGBXWPwhxjy9S	Lust	('Lust', 'Lil Skies')	{'7d3WFRME3vBY2cgoP38RDo': 'Lil Skies'}	77	True	Solo
3fpVWegR6YOS1Yk5HSMYIq	Paranoid	('Paranoid', 'Post Malone')	{'246dkjvS1zLTtiykXe5h60': 'Post Malone'}	75	False	Solo
6cpsixIHI63L0hwh3CwZg3	Infrared	('Infrared', 'Pusha T')	{'0ONHkAv9pCAFxb0zJwDNTy': 'Pusha T'}	53	True	Solo
12y5Aa7lUHD8BBuwYVl88A	King's Dead	("King's Dead", 'Jay Rock, Kendrick Lamar, Future & James Blake')	{'0kwBswqLAwOSM0PdZAEKaM': '2018 DJ Grime'}	0	False	Solo
6bGwKHXHNLmTy6yt147FPh	If You Know You Know	('If You Know You Know', 'Pusha T')	{'0ONHkAv9pCAFxb0zJwDNTy': 'Pusha T'}	63	True	Solo
0LG2cFomCi8Fb664Lvr3Nu	For The First Time	('For The First Time', 'Darius Rucker')	{'7FY5V3XMwlNBPitEjXowHQ': 'Darius Rucker'}	64	False	Solo
79LAFAkR1ATb4iIQvZuCL0	Most People Are Good	('Most People Are Good', 'Luke Bryan')	{'0BvkDsjIUla7X0k6CSWh1I': 'Luke Bryan'}	68	False	Solo
47M0FI03QiAuajGEx5h1Pe	Everyday	('Everyday', 'Logic & Marshmello')	{'0kwBswqLAwOSM0PdZAEKaM': '2018 DJ Grime'}	3	False	Solo
7iEoaTyBCqLaAwJnOP1BTn	The Games We Play	('The Games We Play', 'Pusha T')	{'0ONHkAv9pCAFxb0zJwDNTy': 'Pusha T'}	62	True	Solo
59XHPyb0MTMElZpkG0Wp69	Change Lanes	('Change Lanes', 'Kevin Gates')	{'1gPhS1zisyXr5dHTYZyiMe': 'Kevin Gates'}	59	True	Solo
4caEPudXQ1xDd1garjHPFv	Like That	('Like That', 'Kris Wu')	{'2lbUjuMzHkT4qIECvk2f3L': 'Kris Wu'}	45	False	Solo
