artist_id	name	followers	popularity	artist_type	main_genre	genres	image_url
0QHgL1lAIqAw0HtD7YldmP	DJ Khaled	4152548	84	DJ	hip hop	['hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']	https://i.scdn.co/image/94e2383b16d3a8f0af23b45ab9edd767b4107bbf
1uNFoZAHBGtllmzznpCI3s	Justin Bieber	29740214	94	singer	canadian pop	['canadian pop', 'dance pop', 'pop', 'post-teen pop']	https://i.scdn.co/image/5c3cf2ee3494e2da71dcf26303202ec491b26213
1anyVhU62p31KFi8MEzkbf	Chance the Rapper	4307572	90	singer	chicago rap	['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']	https://i.scdn.co/image/0433f521b1fadf1d839b6e70c3914021f122901f
6y8XlgIV8BLlIg1tT1R10i	Old Dominion	561087	76	band	contemporary country	['contemporary country', 'country road']	https://i.scdn.co/image/6141dbd07bf49a1eae7e847718de009238e380c7
3fMbdgg4jU18AjLCKBhRSm	Michael Jackson	11540891	85	singer	pop	['pop']	https://i.scdn.co/image/51dad9aaabe5643818840207a9a8957c2ad91bf2
6WY7D3jk8zTrHtmkqqo5GI	Maren Morris	369335	81	singer	contemporary country	['contemporary country']	https://i.scdn.co/image/3102d2ca428bcc5c098aeda664b116e4846afe5e
4lDBihdpMlOalxy1jkUbPl	Grey	40557	77	band	pop	['pop', 'pop edm', 'uk pop']	https://i.scdn.co/image/3f8dccb4a5ff163fc555c25fae9f7e98d8711952
2qxJFvFYMEDqd7ui6kSAcq	Zedd	4639562	85	singer	complextro	['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']	https://i.scdn.co/image/019b8d30dfda54e54dcb2067f0753aa77310e14d
60gmlHZmT16wiO9GiXKYK9	Chris Janson	146813	68	singer	contemporary country	['contemporary country', 'country road', 'modern country rock']	https://i.scdn.co/image/67ae100ca14e54a0c28ee13f8cf2eab16975d36e
3Nrfpe0tUJi4K4DXYWgMUX	BTS	13001716	93	band	k-pop	['k-pop', 'k-pop boy group']	https://i.scdn.co/image/0c9057cb30520f9f883a220051260fc66a2f3ffa
77AiFEVeAVj2ORpC85QVJs	Steve Aoki	3213129	82	DJ	big room	['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']	https://i.scdn.co/image/bd878e687c252c80424d3dfd3758032f59447211
1KCSPY1glIKqW2TotWuXOR	P!nk	6889105	86	singer	dance pop	['dance pop', 'pop', 'post-teen pop']	https://i.scdn.co/image/afc2d276d9c1b398d4f1048c20584f926296b9c0
4O15NlyKLIASxsJ0PrXPfz	Lil Uzi Vert	6835397	89	rapper	philly rap	['philly rap', 'rap', 'trap music']	https://i.scdn.co/image/a6dd2fabeba127e6eea02bd234545de91c44e604
1mfDfLsMxYcOOZkzBxvSVW	Cole Swindell	1139634	72	singer	contemporary country	['contemporary country', 'country', 'country road', 'modern country rock']	https://i.scdn.co/image/9c88b1f7964792561679ba1277009d8b69135fc6
3FfvYsEGaIb52QPXhg4DcH	Jason Aldean	3256680	80	singer	contemporary country	['contemporary country', 'country', 'country road']	https://i.scdn.co/image/62ce5e006733413abea9a3abfe000acb593dc4ed
66lH4jAE7pqPlOlzUKbwA0	Miranda Lambert	1975993	73	singer	contemporary country	['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']	https://i.scdn.co/image/7f65c4cd1d9c40eec469e25182c5a049bb068bd1
5QuBVnBPEzwYvFrgBbwpmU	Empress Of	62566	67	singer	alternative r&b	['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'etherpop', 'indietronica', 'shiver pop']	https://i.scdn.co/image/ae4eaee9f176be01aadc0be7b54f8f50211489f6
6icQOAFXDZKsumw3YXyusw	Lil Yachty	5298672	85	rapper	atl hip hop	['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']	https://i.scdn.co/image/be8854d1f9aadd7714a6d866ada97ef7d20db56d
41MozSoPIsD1dJM0CLPjZF	BLACKPINK	8481888	84	band	j-pop girl group	['j-pop girl group', 'k-pop', 'k-pop girl group']	https://i.scdn.co/image/254b0e0fc1d4cf39de56960ed983c1ff7e3dff00
3jOstUTkEu2JkjvRdBA5Gu	Weezer	1724486	77	band	alternative rock	['alternative rock', 'modern rock', 'permanent wave', 'pop punk', 'pop rock', 'post-grunge', 'rock']	https://i.scdn.co/image/1b0f517847eb0a75e14722f8f6ec575aecd5e0e5
699OTQXzgjhIYAHMy9RyPD	Playboi Carti	2622386	85	rapper	atl hip hop	['atl hip hop', 'hip hop', 'pop', 'rap', 'trap music', 'underground hip hop']	https://i.scdn.co/image/d3c4c2a06332c88e967387b38177d17d20e2331b
3b8QkneNDz4JHKKKlLgYZg	Florida Georgia Line	3114539	84	duo	contemporary country	['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']	https://i.scdn.co/image/9f90d58b5f54999e50d2e14d1f0de9c3924ac0b1
1xr2G8Hlx4QWmT9HaUbmoO	Young Stoner Life Records	2975	65	band	-	[]	https://i.scdn.co/image/99404833351cba4c0e0b2b9add62193ccfd89bb7
0BvkDsjIUla7X0k6CSWh1I	Luke Bryan	4389303	81	singer	contemporary country	['contemporary country', 'country', 'country road']	https://i.scdn.co/image/85b7f6d10ae06d21300c9d95f7ea18b35d1df547
7rkW85dBwwrJtlHRDkJDAC	NAV	1524725	85	-	canadian hip hop	['canadian hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'toronto rap', 'trap music']	https://i.scdn.co/image/819c7e7c7126e367b35ff23e0653b1779069128f
3hcs9uc56yIGFCSy9leWe7	Lil Durk	1145568	80	singer	chicago drill	['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']	https://i.scdn.co/image/c69fef1d9303d2e36668ee9519fb11df412ff88f
3YQKmKGau1PzlVlkL1iodx	Twenty One Pilots	14211515	88	band	pop punk	['pop punk', 'rock']	https://i.scdn.co/image/f8e28a81feb9baa0fbc3d69e12587755745a122d
6VuMaDnrHyPL1p4EHjYLi7	Charlie Puth	7581693	84	singer	dance pop	['dance pop', 'pop', 'post-teen pop', 'uk pop', 'viral pop']	https://i.scdn.co/image/546d8696b0b03666f4cc3f918d8c5eee3482782d
6TIYQ3jFPwQSRmorSezPxX	Machine Gun Kelly	1606709	84	rapper	hip hop	['hip hop', 'pop rap', 'rap']	https://i.scdn.co/image/3cc72d9980641a907e68e30b595c3975d6c5e5d0
15Dh5PvHQj909E0RgAe0aN	Nivea	344331	56	singer	atl hip hop	['atl hip hop', 'deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']	https://i.scdn.co/image/211f6d466fdcc02143921a335a546a776229a23d
0p4nmQO2msCgU4IF37Wi3j	Avril Lavigne	4816952	80	singer	canadian pop	['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']	https://i.scdn.co/image/035ad2a01098302eb1d195668fe153c364cb77b1
6eUKZXaKkcviH0Ku9w2n3V	Ed Sheeran	49806724	100	singer	pop	['pop', 'uk pop']	https://i.scdn.co/image/f55cab0739390cf3b2c2f773b9c779b2f0ae8a99
4LLpKhyESsyAXpc4laK94U	Mac Miller	3435096	85	rapper	hip hop	['hip hop', 'pittsburgh rap', 'pop rap', 'rap']	https://i.scdn.co/image/ed63d93ec5348edc9cdf85c97179bbc78cd57292
7c0XG5cIJTrrAgEC3ULPiq	Ty Dolla $ign	2875582	90	singer	hip hop	['hip hop', 'pop', 'pop rap', 'rap', 'trap music']	https://i.scdn.co/image/6d0222ada3a614c277aaff64fb1d7eb84a34644b
4IVAbR2w4JJNJDDRFP3E83	6LACK	1738530	83	singer	alternative r&b	['alternative r&b', 'atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']	https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee
23fqKkggKUBHNkbKtXEls4	Kygo	5354354	90	DJ	edm	['edm', 'pop', 'tropical house']	https://i.scdn.co/image/1caaca2be637b0c56bb0ede637e36a8bcca149d1
360IAlyVv4PCEVjgyMZrxK	Miguel	2400160	82	singer	dance pop	['dance pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']	https://i.scdn.co/image/69d5702fb1057788fc79b4d0432cb245d3d2a871
137W8MRPWKqSmrBGDBFSop	Wiz Khalifa	8391910	88	rapper	hip hop	['hip hop', 'pittsburgh rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']	https://i.scdn.co/image/d4fa8db4cbbafeca714b5501d173b78d54bd02d5
6MDME20pz9RveH9rEXvrOM	Clean Bandit	3149239	83	band	dance pop	['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky', 'uk pop']	https://i.scdn.co/image/08a4e4c0edda46a1ab4c9ee851f8fa567741d7e6
6S2OmqARrzebs0tKUEyXyp	Demi Lovato	14762505	86	singer	dance pop	['dance pop', 'pop', 'post-teen pop', 'uk pop']	https://i.scdn.co/image/1b7682c463034f7cda95f6ac7a44385dd000422b
0tmwSHipWxN12fsoLcFU3B	Manuel Turizo	4277732	88	singer	colombian pop	['colombian pop', 'latin', 'reggaeton']	https://i.scdn.co/image/9e1ae0a54dfd7962c9996ee4ea69c39fb2ecb271
6l3HvQ5sa6mXTsMTB19rO5	J. Cole	9042720	91	singer	conscious hip hop	['conscious hip hop', 'nc hip hop', 'pop rap', 'rap']	https://i.scdn.co/image/1e9eeefb2c94579150fc37916e8319b975ec8a52
1oKdM70mJD8VvDOTKeS8t1	Emily Warren	33948	70	singer	indie electro-pop	['indie electro-pop', 'nyc pop']	https://i.scdn.co/image/af35d22ff5f14c3ba4bf716783f332b48389f0db
6DVipHzYsPlIoA0DW8Gmns	Royce Da 5'9"	352937	67	rapper	alternative hip hop	['alternative hip hop', 'detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']	https://i.scdn.co/image/811d6567cc46a6950269b41154b547e2578d4d10
73sIBHcqh3Z3NyqHKZ7FOL	Childish Gambino	5365789	83	singer	atl hip hop	['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap']	https://i.scdn.co/image/0ac898747b4ad4c4faf6025221a95266e04bf972
6oMuImdp5ZcFhWP0ESe6mG	Migos	9246262	87	band	atl hip hop	['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']	https://i.scdn.co/image/641e39b2092b6ae9553db60699fa1f8148c2f61b
1gPhS1zisyXr5dHTYZyiMe	Kevin Gates	2554515	81	singer	hip hop	['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']	https://i.scdn.co/image/f6b7be45cd6b0dbc9ef51c15a237712b1b6f50df
4IprNlQiJZUUJhDl0fL2SL	Quando Rondo	524731	73	singer	southern hip hop	['southern hip hop', 'trap music']	https://i.scdn.co/image/e9b7c1964dfe78bd740e2050df1b4b7b92f93287
7wlFDEWiM5OoIAt8RSli8b	YoungBoy Never Broke Again	2973827	84	rapper	trap music	['trap music']	https://i.scdn.co/image/70f331108f3e71cef347c74faa2c07bb783d86fd
3gGUMEwIX6XodWsYEvKSal	YBN Nahmir	1739266	75	rapper	alabama rap	['alabama rap', 'rap', 'trap music', 'underground hip hop', 'vapor trap']	https://i.scdn.co/image/46924c8d74b2c8837be70dfc67c5146c897e8828
02kJSzxNuaWGqwubyUba0Z	G-Eazy	4034696	86	rapper	hip hop	['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap']	https://i.scdn.co/image/4639a259413a5ba51509884b1debb935246b9c71
6Ha4aES39QiVjR0L2lwuwq	Yo Gotti	2512541	76	rapper	dirty south rap	['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'viral trap']	https://i.scdn.co/image/53902f9cffd049de4daacbe72ac469580ba0cbdf
1zNqDE7qDGCsyzJwohVaoX	Anne-Marie	4324908	86	singer	dance pop	['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']	https://i.scdn.co/image/0668ad650a90a91a6784f46e6f17c5d77b97c48b
3grHWM9bx2E9vwJCdlRv9O	Kenny Chesney	2606819	78	singer	contemporary country	['contemporary country', 'country', 'country road']	https://i.scdn.co/image/89cc7048d98957e99ba59ada384cd269b2ddde3b
67MNhiAICFY6Pwc2YxCO0K	Elley Duhé	47584	73	singer	electropop	['electropop', 'indie poptimism', 'pop']	https://i.scdn.co/image/b55021d499c149f93dbc04f98baae0cbdb14584e
2NdeV5rLm47xAvogXrYhJX	Ciara	3933648	75	singer	dance pop	['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']	https://i.scdn.co/image/50b2efea0870ebe54f7d8c34bf2673be4f8a4ca6
4obzFoKoKRHIphyHzJ35G3	Becky G	5848521	86	singer	latin viral pop	['latin viral pop', 'pop', 'rap latina', 'reggaeton']	https://i.scdn.co/image/8eea3561b4171cd3899daca6dba1bbeb5f0ed25f
1GDbiv3spRmZ1XdM1jQbT7	Natti Natasha	3312589	87	singer	latin	['latin', 'rap latina', 'reggaeton', 'tropical']	https://i.scdn.co/image/58aa418be52a716ab17e36ca2e10780bc7627fe9
6fzQ81ouajOEFqCIB9VwrS	Morgan Evans	62830	65	singer	australian country	['australian country', 'australian pop', 'contemporary country']	https://i.scdn.co/image/0d806f934d6768cf6592001598237a9c3bba6f39
4qwGe91Bz9K2T8jXTZ815W	Janet Jackson	1633430	71	singer	dance pop	['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'r&b', 'urban contemporary']	https://i.scdn.co/image/e932a299f15c1470e6ba5d15400b658f5bbcbf26
4VMYDCV2IEDYJArk749S6m	Daddy Yankee	12988215	97	rapper	latin	['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']	https://i.scdn.co/image/e77af6c6f2a7191df0b82bba7c24cd43c439ae9d
2wUjUUtkb5lvLKcGKsKqsR	Alessia Cara	5856419	84	singer	canadian contemporary r&b	['canadian contemporary r&b', 'dance pop', 'pop', 'post-teen pop', 'uk pop']	https://i.scdn.co/image/56dcc0e8f919ea86b139b4ccd084439e10a8704e
1vSN1fsvrzpbttOYGsliDr	Tori Kelly	1624243	75	singer	dance pop	['dance pop', 'pop', 'post-teen pop', 'uk pop', 'viral pop']	https://i.scdn.co/image/759a87a167c3bf046798ecc60ad278f01ae4c13d
68abRTdO4meYReMWHvBYb0	Chris Lane	251921	71	singer	contemporary country	['contemporary country']	https://i.scdn.co/image/8c329370b13513bb6e9733c3c9e065cdfdb2c6bd
2feDdbD5araYcm6JhFHHw7	Labrinth	897868	82	singer	pop	['pop', 'uk pop']	https://i.scdn.co/image/d9a7e54f8df26abde79fd1be03f40d4e8569f590
4phGZZrJZRo4ElhRtViYdl	Jason Mraz	4692957	81	singer	acoustic pop	['acoustic pop', 'neo mellow', 'pop', 'pop rock']	https://i.scdn.co/image/0139b01c55d497621fa5e31621ef51e004c7e168
1Xyo4u8uXC1ZmMpatF05PJ	The Weeknd	16909290	90	singer	canadian contemporary r&b	['canadian contemporary r&b', 'canadian pop', 'pop', 'rap']	https://i.scdn.co/image/a5fa0d35a5070867261d100b879cac028fe96775
2EMAnMvWE2eb56ToJVfCWs	Bryson Tiller	3526527	80	singer	pop	['pop', 'pop rap', 'rap', 'trap music']	https://i.scdn.co/image/17cb13828da84ff2e33f86b6984dab07b7ae66b6
1n2pb9Tsfe4SwAjmUac6YT	Jake Owen	1209243	73	singer	contemporary country	['contemporary country', 'country', 'country road', 'modern country rock']	https://i.scdn.co/image/670f1d25e41ea254ec9baed5a686af14fea8548a
13ubrt8QOOCPljQ2FL1Kca	A$AP Rocky	5792379	88	rapper	east coast hip hop	['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']	https://i.scdn.co/image/cce607c4d975ae49d68b484eaef51a6413fa73b1
4TEJudQY2pXxVHPE3gD2EU	BlocBoy JB	858133	74	rapper	hip hop	['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']	https://i.scdn.co/image/6b7a1cdbf9ebfd3ca696d597136b51fbf8d15471
7gP3bB2nilZXLfPHJhMdvc	Foster The People	2633091	78	band	indie pop	['indie pop', 'indietronica', 'modern rock', 'pop', 'rock']	https://i.scdn.co/image/82babf927d68d75373df483836b21aa4bf9446d0
1tqhsYv8yBBdwANFNzHtcr	Lil Dicky	1330572	76	singer	pop rap	['pop rap']	https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef
7bXgB6jMjp9ATFy66eO08Z	Chris Brown	9299581	94	singer	dance pop	['dance pop', 'pop', 'pop rap', 'r&b', 'rap']	https://i.scdn.co/image/e153d6448b17ce97b2a79da70d64b89230c67053
2p1fiYHYiXz9qi0JJyxBzN	Skepta	608679	79	rapper	birmingham grime	['birmingham grime', 'grime', 'instrumental grime', 'rap']	https://i.scdn.co/image/c2fc72a70dcc094844aaf02ad945fbbd0aeab777
7d3WFRME3vBY2cgoP38RDo	Lil Skies	3003157	85	rapper	trap music	['trap music']	https://i.scdn.co/image/4d947dce93a6f48a04f3c8c60a8b94cfccd6ca51
3pbi8H08p95NUZ7m6ybxUV	Static Major	2440	64	singer	indie r&b	['indie r&b']	https://i.scdn.co/image/076a47cb200b8981b3001216089857a544c61fe7
78OAtwN3XpjMcjibnF2Kw5	David Lee Murphy	121853	63	singer	contemporary country	['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']	https://i.scdn.co/image/b578b96125b6d34842ec91896c9d53511bd931c7
5yG7ZAZafVaAlMTeBybKAL	Iggy Azalea	4268202	79	rapper	australian hip hop	['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']	https://i.scdn.co/image/ada17648418d8e3c6a7668ef1aa61f57542bf098
0cGUm45nv7Z6M6qdXYQGTX	Kehlani	2669206	82	singer	dance pop	['dance pop', 'pop', 'post-teen pop', 'r&b']	https://i.scdn.co/image/7342a80c88cde669b25b0776b3283f8266a65e70
2kucQ9jQwuD8jWdtR9Ef38	Sam Hunt	1646043	75	singer	contemporary country	['contemporary country', 'country pop']	https://i.scdn.co/image/ec10a71b35d2f9daa9cc411389bc0e403bee2405
3E6xrwgnVfYCrCs0ePERDz	Wisin	4810249	82	singer	dance pop	['dance pop', 'latin', 'latin hip hop', 'latin pop', 'pop', 'reggaeton', 'reggaeton flow', 'tropical']	https://i.scdn.co/image/6ed4915a8a47802032c060a5178bfd97acde6528
0vR2qb8m9WHeZ5ByCbimq2	Reik	3156460	85	band	latin	['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'pop', 'reggaeton']	https://i.scdn.co/image/674f858129ef3c3d1f38ca2de254e0e871d1084d
1UTPBmNbXNTittyMJrNkvw	Blake Shelton	4416337	78	singer	contemporary country	['contemporary country', 'country', 'country road']	https://i.scdn.co/image/704a88bf76795068aed22bf681aa51265a49f4fb
7iZtZyCzp3LItcw1wtPI3D	Rae Sremmurd	5128353	80	duo	hip hop	['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']	https://i.scdn.co/image/7d6e7fa3946448178d50c8e3e42c517a6dd06aa1
5gCRApTajqwbnHHPbr2Fpi	Juicy J	1859659	80	rapper	crunk	['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']	https://i.scdn.co/image/acd63a211d6797e8e35a29623cb2d208e70cbaa2
7EEiVZvj6RCEtVX2F2pyxu	Slim Jxmmi	74515	73	singer	trap music	['trap music']	https://i.scdn.co/image/a4ac838eafe58bbf2eb51957dbc1a122d259e50d
5ZS223C6JyBfXasXxrRqOk	Jhene Aiko	2448645	80	-	alternative r&b	['alternative r&b', 'dance pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']	https://i.scdn.co/image/3a580caac49e1a4bb4eadc909dbfc08cf7959089
2YZyLoL8N0Wb9xBt1NhZWg	Kendrick Lamar	13025240	90	rapper	conscious hip hop	['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']	https://i.scdn.co/image/3a836196bfb341f736c7fe2704fb75de53f8dfbb
1CO6e7WRJvSFenmQO8n64C	Zhavia Ward	335817	75	singer	pop	['pop']	https://i.scdn.co/image/90d2fb06a834d260ce7c9973baf1587730e8065c
0TnOYISbd1XYRBk9myaseg	Pitbull	7167897	86	rapper	dance pop	['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']	https://i.scdn.co/image/89863fff0d540475d6fd25e7435138a4e5bd7216
6iSZjc4kOoKZKiBXK5HbwD	El Chombo	36644	57	singer	latin	['latin', 'latin hip hop', 'panamanian pop', 'tropical']	https://i.scdn.co/image/be68f3965bd2b824f75328f2d93c9d934bc2cc6a
790FomKkXshlbRYZFtlgla	KAROL G	6166279	91	singer	reggaeton	['reggaeton']	https://i.scdn.co/image/0be245de9f3d93088c212817a830ee7f34430f70
4qDGDPGMIJuIvPfUGe0Ngg	Cutty Ranks	38093	54	-	old school dancehall	['old school dancehall']	https://i.scdn.co/image/1fc80876e5fc35564d38313337523536f7fa0e97
2hPgGN4uhvXAxiXQBIXOmE	KIDS SEE GHOSTS	332003	70	-	hip hop	['hip hop', 'pop rap', 'rap']	https://i.scdn.co/image/e7df5661e0e360ebbeb065a9b4fde3db73823729
3oDbviiivRWhXwIE8hxkVV	The Beach Boys	2096374	77	band	baroque pop	['baroque pop', 'brill building pop', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']	https://i.scdn.co/image/21d36613eec63c86c1babec16fdfa8635ee63625
52lBOxCxbJg0ttXEW9CQpW	Louis Prima	91636	64	singer	adult standards	['adult standards', 'jump blues', 'lounge', 'soul', 'swing', 'vocal jazz']	https://i.scdn.co/image/85e8343b215c98ad063417ac2f6b63919557721a
2HPaUgqeutzr3jx5a9WyDV	PARTYNEXTDOOR	1933249	76	singer	hip hop	['hip hop', 'pop', 'pop rap', 'rap', 'toronto rap', 'trap music', 'urban contemporary']	https://i.scdn.co/image/0adc1fd8ec4edd60a110b53ce3e1d2f264ac32a0
6r2niOTnexy9xss5g8GWXH	Yasiin Bey	10169	55	rapper	-	[]	-
77kULmXAQ6vWer7IIHdGzI	Jordan Davis	147390	70	singer	contemporary country	['contemporary country']	https://i.scdn.co/image/60d7536f6bc5cf04222a9c05e8def6dc1417829c
4N8BwYTEC6XqykGvXXlmfv	George Benson	336121	68	singer	adult standards	['adult standards', 'disco', 'jazz funk', 'jazz guitar', 'motown', 'quiet storm', 'smooth jazz', 'soul jazz', 'yacht rock']	https://i.scdn.co/image/f2847151c2b702ecbe7c82ce691f129417176f0f
3AA28KZvwAUcZuOKwyblJQ	Gorillaz	4644198	81	band	alternative hip hop	['alternative hip hop', 'art pop']	https://i.scdn.co/image/66ec50acc8815eb6c050ac3584998ebca678acb8
7tYKF4w9nC0nq9CsPZTHyP	SZA	2758181	83	singer	hip hop	['hip hop', 'pop', 'pop rap', 'rap']	https://i.scdn.co/image/e1e46c441024525643a19402b3a12188de219420
3OsRAKCvk37zwYcnzRf5XF	Moby	1041243	73	singer	downtempo	['downtempo', 'electronic']	https://i.scdn.co/image/90b7a080e75d6fd8fafb3ad0a1f660dcbfae2acc
0ONHkAv9pCAFxb0zJwDNTy	Pusha T	1388797	76	rapper	gangster rap	['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']	https://i.scdn.co/image/9af694963c6fea22c1f1ec23771b9c39fd13c281
53KwLdlmrlCelAZMaLVZqU	James Blake	882490	74	singer	indie r&b	['indie r&b', 'indietronica', 'uk alternative pop']	https://i.scdn.co/image/8f610393d27956d90e8bdac11e0975c971187b5b
28ExwzUQsvgJooOI0X1mr3	Jay Rock	651663	75	rapper	conscious hip hop	['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']	https://i.scdn.co/image/774454e054a4f45cfa4f74907caa45649c5d521d
2DlGxzQSjYe5N6G9nkYghR	Jennifer Lopez	6834926	80	singer	dance pop	['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']	https://i.scdn.co/image/6ae2a9eef263be601f3d02f47b2f4b8912dde429
4xRYI6VqpkE3UwrDrAZL8L	Logic	3975361	88	rapper	conscious hip hop	['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']	https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db
2RdwBSPQiwcmiDo9kixcl8	Pharrell Williams	2848843	82	singer	pop	['pop', 'pop rap']	https://i.scdn.co/image/555bf2119822c212ebf8cbe12b2a9fbff964a2e7
04ei5kNgmDuNAydFhhIHnD	Landon Cube	131790	73	-	emo rap	['emo rap', 'underground hip hop', 'vapor trap']	https://i.scdn.co/image/c03897946ac8d2e827acde245d64c18dad37155d
6JL8zeS1NmiOftqZTRgdTz	Meghan Trainor	7812277	81	singer	dance pop	['dance pop', 'hip pop', 'pop', 'post-teen pop', 'uk pop']	https://i.scdn.co/image/30bf754c8a18d05291b3498affd8ad3d3adc74ff
7DuTB6wdzqFJGFLSH17k8e	Bhad Bhabie	1591054	73	rapper	pop	['pop', 'trap queen']	https://i.scdn.co/image/b815b574c29e187dad113734d1dc5aaed400f186
31TPClRtHm23RisEBtV3X7	Justin Timberlake	8214038	83	singer	dance pop	['dance pop', 'pop']	https://i.scdn.co/image/646fba36b604f30e0c59f9d1043ee0b105ccd5e0
3EWxytcxaM0tksU6v3je2Q	kiLL edward	20681	56	-	-	[]	https://i.scdn.co/image/1b14747a85f49c2059b97d7b71270c005dd3e2c9
1vCWHaC5f2uS3yhpwWbIA6	Avicii	14748479	89	DJ	big room	['big room', 'edm', 'pop']	https://i.scdn.co/image/81b19a403109c4fe528ee3972137127b85be9519
6fOMl44jA4Sp5b9PpYCkzz	NF	2256060	90	singer	hip hop	['hip hop', 'rap']	https://i.scdn.co/image/55db20d7c49bdcf52162474265c66ca601054b1c
